text,label
watching paralyzed musicians play music with their minds is the therapy you need today,FAKE
"clinton, trump both promise hands off social security",FAKE
russia and syria warn about us shifting isis from mosul to battle assad,FAKE
"comment on in light of recent attacks on police, white house considers re-militarization of american cops by topdog1",FAKE
1000s of nato troops train in adazi (latvia),FAKE
russia puzzled by norways decision to host us marines,FAKE
the glorious new pc nfl starts next monday!,FAKE
demo derby in venezuela: the left’s new freewheeling politics,FAKE
comprehensive international resolve key to terror fight: iran fm,FAKE
aids epidemic in russia: 'crocodile' addicts of the 1990s to blame?,FAKE
powerful docudrama 'the hidden rebellion' exposes christian persecution under french revolution,FAKE
"violent libs try to attack trump’s star again, find fearless homeless man guarding it",FAKE
danger: gold/oil ratio at levels last seen during the great depression!,FAKE
the illuminati documentary skull and bones,FAKE
7 not-so-secret homes of super secret societies,FAKE
trapped panelists evacuated from times now studio after arnab quits,FAKE
watch: 60 minutes full interview with president-elect donald trump – magafeed,FAKE
"watch: police viciously attack, arrest peaceful protesters at dapl including children and the elderly",FAKE
98% of public now ‘really looking forward’ to brexit arguments with relatives over christmas dinner.,FAKE
"syrian mother: islamic state baked christians, ‘kneaded’ children in bakery machines",FAKE
jason chaffetz just got hit with an ethics complaint for fbi hillary smear campaign,FAKE
comment on trump’s speech to new world order! by debbie menon,FAKE
what is comey up to and who is he working for?,FAKE
fighting ghost fascists while aiding real ones,FAKE
"social media blackout? fbi emails are not ‘trending’ on twitter, facebook, buzzfeed, or snapchat",FAKE
ny elementary school calls off mock election because students were chanting “trump” and “we don’t want muslims here”,FAKE
trump calls for teaching ‘patriotism’ in schools,FAKE
mantracker: how to be one and how to avoid one: “the hunter can become the hunted at any time”,FAKE
nypd source: we have enough evidence “to put hillary & her crew away for life”,FAKE
how crooked hillary’s “fixer” destroyed bill clinton’s women,FAKE
power grid vulnerability/ dreams & music,FAKE
australia to hunt down anti-vax nurses and prosecute them for disobeying the medical police state,FAKE
hoax tweet leads to street riots,FAKE
"500,000 people sign petition asking electoral college to pick clinton as president instead of trump",FAKE
us votes 'no' as un adopts landmark resolution calling to ban nuclear weapons,FAKE
united nations finally acknowledges us-backed rebels in syria are murdering civilians,FAKE
"no, russia is not ‘isolated’ or the ‘enemy’",FAKE
juror explanation for ammon bundy verdict,FAKE
stanford rape survivor pens moving essay about life after the trial,FAKE
pence plane scare,FAKE
california & massachusetts just legalized recreational cannabis,FAKE
inside ‘bill clinton inc.’: hacked memo reveals intersection of charity and personal income,FAKE
classified material found in emails between clinton and abedin,FAKE
comment on jeff rovin: clintons paid me to ‘fix’ their sex scandals by christian zionist,FAKE
colorado radio station’s paul martin interviews dave hodges on election fraud and standing rock,FAKE
obama rising in the west: the antichrist,FAKE
man searching for unbiased review of adhm and shivaay on internet ends up exhausting data pack,FAKE
i envy you,FAKE
370 economists sign letter urging america not to vote for donald trump,FAKE
the ‘p’ in pbs should stand for ‘plutocratic’ or ‘pentagon’,FAKE
comment on links 11/6/16 by susan the other,FAKE
trump’s prospects improve,FAKE
must see documentary on the july 2016 turkish coup (video),FAKE
hillary clinton enjoys solid lead in early voting: reuters/ipsos poll,FAKE
the catholic church uses tax-exempt funds to stop marijuana legalization,FAKE
here’s a summary of the engineered us election chaos with a positive perspective,FAKE
stevie wonder disses trump: voting for him is like asking me to drive,FAKE
melting glaciers in bolivian andes leave communities at risk,FAKE
fbi director says he won’t clarify his misleading clinton email letter until after election,FAKE
russia strikes with its new hypersonic missile,FAKE
european: “america – the whole world is counting on you.” his pro-trump video is getting brigaded,FAKE
new male birth control method tested - the onion - america's finest news source,FAKE
breaking : hillary clinton had her maid print classified information – truthfeed,FAKE
a superpower rises: from the implementation of tsardom to the congress of vienna,FAKE
"meet the hitler of congo, who unleashed new horrors on the african continent",FAKE
sickening hillarist spics attack kindly negress trump-star defender,FAKE
hollande set to lose french presidency after complaining ‘there are too many immigrants’,FAKE
parents have only 2 hours to show dying newborn what a lifetime full of love looks like before it’s too late,FAKE
video : cnn buffoon wolf blitzer begs trump team to stop attacks on media – truthfeed,FAKE
henry kissinger becomes member of the russian academy of sciences,FAKE
nomi prins: broadcast interview – available now,FAKE
low-cost wind turbine to power an entire house for a lifetime starts selling in india,FAKE
"media blackout as hundreds of black teens attack temple u. students, police, a horse",FAKE
"[watch] fbi re-opens hillary investigation, trump immediately does this",FAKE
many americans still trying to decide on shiniest turd,FAKE
the war on unesco: al-aqsa mosque is palestinian and east jerusalem is illegally occupied,FAKE
hundreds of armed police descend on water protectors trying to reach dapl site,FAKE
the political era of climate refugees,FAKE
hillary’s crime family: end of days for the u.s.a,FAKE
confronting china: an interview with john pilger,FAKE
"meet the neocons, 9/11 criminals and goldman bankers on team trump : the corbett report",FAKE
8 signs the world is undergoing a paradigm shift,FAKE
"now five fbi field offices are probing clinton charity, adding fuel to the fire",FAKE
did you know donald trump predicted hillary clinton’s downfall would be caused by huma abedin more than a year ago?,FAKE
wife of muslim jihadist who killed and wounded over 100 in orlando nightclub massacre says she “knew nothing”,FAKE
"british banker took 60g of cocaine while torturing & killing prostitute, court told",FAKE
"breaking trust, breaking the bank - the inside story of russia's biggest bank robbery - john helmer",FAKE
iraq bans alcohol,FAKE
"don kates, the igniter of the second amendment movement, passes",FAKE
the email controversy sparking protests in south korea,FAKE
hillary clinton email: we must destroy syria for israel,FAKE
"black agenda report for week of oct 31, 2016",FAKE
the daily traditionalist: speaking of independence,FAKE
progressives find ‘white trash’ more threatening than nuclear war,FAKE
do canadian taxpayers know they are funding welfare for polygamous muslim migrant families with up to 4 wives and countless children?,FAKE
"halloween is coming, vladimir putin isn’t",FAKE
hillary promises end to violence through civilian disarmament,FAKE
our landfill economy,FAKE
russia stops shipping soyuz space rockets to france,FAKE
this is the man militarized police at standing rock are working for,FAKE
transforming hope into reality for patients of drug-resistant tb,FAKE
skype sex scam – a fortune built on shame,FAKE
clinton campaign was warned that turkey’s erdogan was attempting to buy favor,FAKE
us and allies openly massing huge army on russian border!,FAKE
punishment is violent and counterproductive,FAKE
10 money-saving tips,FAKE
raven-symoné latest host to leave 'the view'—and disney couldn’t be happier to welcome her home,FAKE
watch: aide rushes toward hillary after seeing she’ll need to step up onto platform,FAKE
comey’s october surprise blows up in his face as democrats drop the hammer on fbi boss,FAKE
latest wikileaks dump exposes what dems have always believed — that black voters are stupid,FAKE
emperor octotrumpus™ appoints special prosecutor to take down snl,FAKE
trump to deploy melania for major speeches… could be surprise giuliani promised,FAKE
"show a film, end up on a watch list - counterpunch",FAKE
breaking: emergency call to action at standing rock as police violently attack prayer ceremony,FAKE
"the healing plant: medical marijuana, hemp, and cannabis oil",FAKE
welcome to the trump world order      : information,FAKE
breaking: fbi reopens investigation into clinton emails,FAKE
cnn’s sally kohn freaks out when betsy mccaughey proves voter fraud exists,FAKE
un: all sides in aleppo may be committing war crimes,FAKE
exploding e-cigarette engulfs man in flames on cctv footage,FAKE
david frum: hillary is a patriot who will protect the constitution,FAKE
have you heard? scientists now growing human ears from apples,FAKE
report: fbi to move to “likely indictment” of clinton foundation,FAKE
how well the arab world is taking trump’s victory | new eastern outlook,FAKE
john oliver: america’s increasingly segregated schools are ‘very rarely equal in any way’ (video),FAKE
how to support standing rock and confront what it means to live on stolen land,FAKE
why hillary won't unleash world war iii - pepe escobar,FAKE
fda found manipulating the media in favor of big pharma,FAKE
clown porn searches up 213%,FAKE
you could be unknowingly killing the hummingbirds! (here’s how to save them),FAKE
hillary clinton tells host of show on univision that mexican food is her favorite,FAKE
"fbi found ""tens of thousands of emails"" belonging to huma abedin on weiner's laptop | redflag news",FAKE
spirit to thank veterans at annual veterans day parade,FAKE
leaked email: hillary admits that clinton donors are funding isis,FAKE
rise of the alt-right,FAKE
selective outrage over splc’s 'anti-muslim extremist list',FAKE
huma’s weiner dogs hillary,FAKE
she sits down next to a giant wolf. watch the moment when their eyes meet,FAKE
us moving isis fighters from iraq to syria to topple assad,FAKE
erste bank open: murray beats klizan 2-1,FAKE
comment on khizr khan specializes in programs selling us citizenship by thomas moloian,FAKE
std infection rates reach all-time high in the united states,FAKE
german defense minister warns donald trump to stay away from russia and commit full to nato,FAKE
criminal minions caught pushing voter fraud to get hillary elected,FAKE
obama's doj hasn't approved warrant for fbi of new hillary emails,FAKE
tim kaine cheers end of white majority in spanish address,FAKE
uci picks iran outfit as best cycling team in asia,FAKE
joint way forward deal does not lead to peace or progress for afghans,FAKE
answers to the test: the cosmic cheat sheet | opinion - conservative,FAKE
"florida’s “deceptive” solar initiative, backed by utilities companies, loses support",FAKE
putin just exposed us election rigging by trolling the state dept. in the most hilarious way,FAKE
russia reveals chilling first images of super-nuke ‘satan 2’ which has ‘power to devastate area size of texas’,FAKE
"wall street journal begins layoffs, cuts sections",FAKE
23 things to do to improve your mental health,FAKE
wikileaks list exposes at least 65 corporate ‘presstitutes’ who colluded to hide clinton’s crimes,FAKE
wow! trump ties hillary to pervert anthony weiner in new ad (video) – american lookout,FAKE
two more hollywood films for men that leave today’s sjw movies in the dust,FAKE
six nato nations eager to increase black sea presence - stoltenberg,FAKE
will loretta lynch actually press charges against hillary? | the federalist papers,FAKE
how will clinton – comey affect gold prices?,FAKE
trump melts down and accuses the us postal service of stealing the election for clinton,FAKE
"james comey to be taken out, knows too much about clintons",FAKE
uk economy grows 0.5% in three months after brexit vote,FAKE
more on why you believe what you believe: sugar | economics and politics,FAKE
losing trump tries to fool voters with last ditch media propaganda scam,FAKE
new comment features have been added,FAKE
world war 3: putin declares norway an ‘enemy’ of russia,FAKE
rigging the election – video iv: democrat operatives willfully accepting illegal foreign donations,FAKE
trump tsunami incoming: what trump did in florida today will make him president!,FAKE
captagon – the drug of choice for western-backed islamic rebels,FAKE
donald trump rushed off staged after major security event at reno rally,FAKE
hillary caught on tape paying halfway house patients $300 to vote for her,FAKE
obama's victory lap?,FAKE
marks and spencer to turn high street stores into bingo halls,FAKE
germany urged to pause on syrian escalation,FAKE
montenegrin pm resigns shortly after suggesting russia behind alleged coup plot,FAKE
the end of interventionism?,FAKE
fda to withdraw 2 generic adhd drugs after determining they have no therapeutic effects,FAKE
65 usa ‘journalists’ at dinner with hrc’s team and john podesta,FAKE
mother earth gaias death wish confirmed by science,FAKE
scientists discover exactly when a woman's sex drive declines,FAKE
bundy brother acquittal trolled in the most hilarious way on craigslist,FAKE
the ossetians: from nomads and warriors to the artists of the caucasus - anastasia stepanova,FAKE
i’m running out of popcorn – harvey organ,FAKE
"to all undecided voters, view this:",FAKE
putin asks: “is america now a banana republic”,FAKE
pope: 'god promised the land to people of israel',FAKE
comment on 10 movies that could change your understanding of life by 10 movies that could change your understanding of life - upside down media,FAKE
"israel settlements legal, trump aide says, playing anti-iran video message on mount zion",FAKE
"anonymous hacker deric lostutter faces 16 years in prison, while steubenville rapists walk free",FAKE
the clinton syndrome,FAKE
edm dj smokes dmt and realizes his music sucks,FAKE
scary cases of ghosts and demons,FAKE
"revealed: trump’s financial backers paid a playmate $150,000 in hush money to hide affair",FAKE
"cranberry juice does not prevent urinary tract infection, new study finds",FAKE
sleeping with a weighted blanket could help insomnia and anxiety | underground health,FAKE
top british general warns of nuclear war with russia; “the end of life as we know it”,FAKE
open thread 2016-37,FAKE
why we wait for the future,FAKE
here’s what happens in your brain when you lie,FAKE
japan’s population declines in 2015 for first time since 1920,FAKE
the left’s vision,FAKE
why russia’s army can’t complete its modernization program,FAKE
zerocash: a cryptocurrency’s deep state ties,FAKE
comment on will the cost of a “self-driving taxi” really be sixty-seven cents ($0.67) a mile? mckinsey’s mysterious footnote 17 by jtmcphee,FAKE
"guy fawkes, the gun powder plot & how false flags have shaped history",FAKE
hillary clinton has brain damage confirmed by abedin and podesta,FAKE
"fighting racism where white workers are hurting, too",FAKE
"isis, al-qaeda and the “moderate rebels” are fighting together in aleppo",FAKE
saudi warplanes continue massacring civilians in yemen,FAKE
"trump called edward snowden a traitor, implied he should be executed",FAKE
is it possible that saudi king be tried in us courts by jasta law?,FAKE
unesco passes anti-israel resolution despite tel aviv brickbats,FAKE
drone restrictions can help peaceful protesters combat injustice,FAKE
"the oil-gas war over syria, in maps",FAKE
why sprott believes gold bullion is a mandatory portfolio asset,FAKE
trump gets dumped on instagram by supermodel gisele bündchen (video),FAKE
unidentified (muslim?) ‘knifeman’ on the run after stabbing four people at a frankfurt train station,FAKE
legend of the brave buffalo; thousands of wild american bison appear at standing rock.,FAKE
military veteran: standing rock is the first time i actually fought for the people,FAKE
pravda.ru signs agreement with largest news agency of azerbaijan,FAKE
monday newspaper headlines assert administration line: hillary exonerated!,FAKE
hillary busted holding closed door meeting with florida elections director in possible voter fraud scheme – truthfeed,FAKE
"president putin: russian federation supports jammu and kashmir's right of self-determination, indian army acts as ruthless bandits",FAKE
spirit cooking: the most disturbing podesta email yet? (warning: graphic content),FAKE
here’s what would happen if hillary clinton were indicted or stepped down,FAKE
iraqi car bomb jaw-dropping crisis actor fakery caught on video,FAKE
sanders’ democrats call for change,FAKE
phony ‘corruption’ excuse for ukraine coup,FAKE
"“sometimes bill and hillary have the worst judgment”: wikileaks releases part 22 of podesta files; 36,190 emails total",FAKE
#2818: serco's zulu bridge to mumbai pig farm – clinton 8(a) patent – obama visa 9/11 snuff,FAKE
devastating wiki leaks show scope of clinton cover-up [video],FAKE
the 2016 us election and the crisis of the two-party system,FAKE
peter thiel’s national press club speech…,FAKE
proven link between soros and the voting machines used in america | survival,FAKE
26 wikileaks bombshells on hillary you need to know,FAKE
both trump and clinton went to jeffrey epstein’s sex slave island.,FAKE
prepare for the “credible” threats on election day,FAKE
mi5 chief presents russia as growing threat to british interests,FAKE
president-elect donald trump eyes ovala office with plans to erase barack obama’s achievements,FAKE
"europe on eve of banking armageddon which will dwarf 2008 global crash, warns expert – how does this affect you?",FAKE
contaminated food from china now entering the u.s. under the 'organic' label,FAKE
dennis kucinich channels smedley darlington butler,FAKE
“hillary is a real christian” says michael moore,FAKE
the democratic debacle – the day after,FAKE
world war 3 alert putin exposed america’s secret plans for russia & supports trump,FAKE
sailer in takimag on the uva rape hoax: “sabrina rubin erdely’s malice in blunderland”,FAKE
george soros hacked: look what was found on his computer…,FAKE
anonymous: hillary could be in handcuffs in 72 hours!,FAKE
trump: hillary clintons policy for syria would lead to world war three,FAKE
girl put aluminum foil after washing her hair and she delighted the best hairdressers of the world,FAKE
japan’s lost black hole satellite took this last photo. proves something mind-boggling!,FAKE
76ers send clear message over anthem singer's shirt: keep politics off the court & just do your job,FAKE
putin being framed at un for war crimes in syria explained,FAKE
blum’s anti-empire report: a collection of thoughts about american foreign policy. how will the us empire end?,FAKE
"syrian war report – november 1, 2016: syrian military deploys advanced t-90 battle tanks to aleppo | the vineyard of the saker",FAKE
u.s. trucking companies slash fleets amid “tepid shipping demand”,FAKE
"watch: uk reporter rips cnn, calls them “clinton news network”",FAKE
a mr. clark kent arrested for public phone box indecency. more soon.,FAKE
study: running linked to extended lifespan and brain repair,FAKE
top aide to hillary clinton urges the fbi to disclose what it knows about trump's russia ties,FAKE
mufon international tracking multiple triangle ufo reports,FAKE
"last majority white election, minorities to give democrats white house through 2060",FAKE
wikileaks shocker: clinton camp considering paul ryan relative as supreme court nominee,FAKE
conference calls for greater diversity in rap music,FAKE
occult expert breaks down wikileaks exposed clinton campaign satanism – truthfeed,FAKE
hillary clinton exposed classified docs to foreign maid,FAKE
breaking: police catch iowa man who executed two officers – and he’s a trump deplorable | if you only news,FAKE
"130,000 americans demand to forbid soros manipulate elections",FAKE
lifelong dream no match for first brush with adversity - the onion - america's finest news source,FAKE
us accuses china of stealing plans for future war,FAKE
21 most dangerous islands in the world,FAKE
america’s most popular ‘legal’ drug is responsible for 25% of all cancer,FAKE
beyond voting: the limits of electoral politics,FAKE
russian theatre cancels jesus christ superstar after ‘blasphemy’ accusations,FAKE
the establishment’s massive ‘intelligence failure’,FAKE
doug casey: a civil war could be in the cards after the election,FAKE
are we on the eve of total life extinction?,FAKE
"russian, us jets in ‘near miss’ over syria",FAKE
trump wrote a book about sexually assaulting women and casual racism,FAKE
"the people voted for a military coup, says theresa may",FAKE
will the real donald trump please stand up?,FAKE
"samantha bee: who gives a f**k about trump, the ‘dauphin of breitbartistan’ (video)",FAKE
comment on what is causing the strange trumpet sounds in the sky all over the world? by mr.randy douglas miller,FAKE
the top 100 most damaging wikileaks,FAKE
"tomgram: nomi prins, too big to fail, hillary-style",FAKE
the trump effect: jack in the box and obama's change,FAKE
dakota access pipeline protesters occupy hillary clinton campaign hq,FAKE
the hostility and hypocrisy of left-wing israeli ngos,FAKE
uk doctors create list of procedures you don’t need,FAKE
this collage of corrut presstitutes making fools of themselves is a keeper,FAKE
david duke on cnn,FAKE
"within the walls of this suburban polling place, i am god - the onion - america's finest news source",FAKE
a judge just declared trump’s new hotel bankrupt,FAKE
proof that 100 years of voting for the “lesser evil” gave us trump and hillary,FAKE
"""dumped on prom night"" hillary's election night meltdown",FAKE
"cnn is officially rigging the election for clinton, all credibility lost",FAKE
3 more emotions men should master,FAKE
alabama’s last execution was an atrocity,FAKE
saudi arabia to behead disabled man who peacefully protested,FAKE
being crazy in a sick society is actually healthy,FAKE
"media outlets pledge evenhanded criticism of trump, clinton over next 4 years - the onion - america's finest news source",FAKE
"fearing tomorrow’s wikileaks bombshell, clinton campaign begins denying before it’s released",FAKE
pennsylvania governor ignores fracking health risks to children,FAKE
the truth about atlantis [video],FAKE
world war 3 alert new world order is coming warning to usa,FAKE
trump vs. the real nuts—the gop/ “uniparty” establishment,FAKE
what if….,FAKE
clintons are under multiple fbi investigations as agents are stymied,FAKE
from higher ed to political indoctrination,FAKE
over 500 russian and egyptian troops train to kill terrorists (photos) - boris egorov - russia news now,FAKE
comment on 7 photos that capture shocking differences in social classes (images) by para para dinle,FAKE
"clinton, comey and the e-mail scandal: is there a rebellion at the fbi?",FAKE
"pentagon lied to re-enlist soldiers, thousands to repay bonuses",FAKE
leaked email shows monsanto executive v.p. invited to 'hillraiser' fundraiser to put clinton into the white house for monsanto's benefit,FAKE
are women treated differently for pain,FAKE
fbi director just got hit with federal complaint for hillary witch-hunt,FAKE
"nsa whistleblower says dnc email hack was not by russia, but by us intelligence | alternative",FAKE
11 stupid things vox.com's matthew yglesias has said | daily wire,FAKE
nbc reports u.s. prepping possible false-flag cyber-attack election day,FAKE
russian researchers discover secret nazi military base ‘treasure hunter’ in the arctic [photos],FAKE
"lisa murkowski camp spends $240,000 on steak dinners for special interest friends",FAKE
practicing direct compassion,FAKE
world in fear of trump following through. hopefully no more soon.,FAKE
#loudonclear: tonight’s special guest tim burton,FAKE
"comment on sjws outrage over leonardo dicaprio ""white rumi"" role unfounded, iranian explains why by ztech",FAKE
trump wins in historic anti-establishment uprising; will he deliver?,FAKE
19 most mysterious things ever photographed on mars,FAKE
murder inc. in the white house; obama’s drones for breakfast club,FAKE
us and israeli lawmakers want pakistan to be declared as terrorist country,FAKE
"american dream, revisited",FAKE
"trump's hollywood star vandal outs himself in shameless new video, taunts police seeking him out",FAKE
"dan savage on trump’s misogyny: ‘if gay was a choice,’ trump would be (video)",FAKE
live: hillary clinton addresses nation for first time following presidential race,FAKE
women employees line up to kiss chinese boss,FAKE
a trump fan just put hillary in an electric chair on his front lawn,FAKE
swedish outrage as muslim colonizers get preference for housing while native swedes are out in the cold,FAKE
how secure is your cellphone ??,FAKE
"his fans are calling trump brave, but here’s how hillary faced down man who stormed stage (video)",FAKE
russia preparing for nuclear world war iii with nato usa breaking news november 5 2016,FAKE
"donald trump’s final rally: grand rapids, mi 11/7/16",FAKE
battles for senate lead to ‘precipitous rise’ in cloaked money spending,FAKE
must read of the day – dennis kucinich’s extraordinary warning on d.c.’s think tank warmongers,FAKE
30+ crazy japanese inventions that are… simply awesome? (part 2),FAKE
comment on predetermined vote counts show nov. 8 presidential election is rigged in favor of hillary clinton by anonymous,FAKE
‘trump unveiled’ reveals the big con of donald trump’s presidential run,FAKE
"russia refuses to let in muslim ‘refugees’, says middle east needs to solve its own problems!",FAKE
cnn exposed: using own camera-man for story as trump protester,FAKE
paul craig roberts: trump faces assasination,FAKE
hillary’s watergate?,FAKE
destruction of walk of fame star leaves donald trump down to his last six horcruxes,FAKE
"insider leaks bill’s 2-word nickname for hillary, exposes dirty bad habits",FAKE
is hillary panicking over the fbi and weiner emails?,FAKE
breaking: we have proof that hillary clinton rigged half the voting machines in america!,FAKE
life: 7 incredible animal mating rituals,FAKE
gop cites success in limiting voter fraud,FAKE
johnson & johnson loses yet another multimillion dollar case over baby powder,FAKE
federal judge: “where are the christians”?,FAKE
time:god,FAKE
syria - waiting for the next moves,FAKE
art cashin: broadcast interview – available now,FAKE
"unbrexit! parliament must vote on triggering article 50: the 9 funniest, most ironic reactions",FAKE
someone just donated $2.5 million to bail out everyone arrested at standing rock,FAKE
russia unveils update of advanced nuclear weapon,FAKE
re: did america really pass the test? – hillary clinton is going to win the popular vote by a wide margin,FAKE
what just happened at a tim kaine rally is bad news for hillary,FAKE
"lesson learned? goldman sachs says not to expect ""brexit-type surprise"" on nov. 8",FAKE
us government and the clinton female: come to the psychiatrist's couch,FAKE
the biggest supermoon since israel became a nation in 1948 will happen 6 days after the election,FAKE
humiliated hillary is swarmed by trump supporters at a florida early voting location – truthfeed,FAKE
"robert scheer and amy trask discuss gender, race and profit in the world of professional sports",FAKE
"germany: “we are somali muslims, we don’t have to pay”",FAKE
the director of the fbi reopens the hillary case — paul craig roberts,FAKE
south africa to withdraw from international criminal court · guardian liberty voice,FAKE
"‘we never denied israel’s right to jerusalem, temple mount’",FAKE
trump’s gettysburg address against the new world order,FAKE
clonmel youth call for apology after cat autopsy reveals hit and run,FAKE
ho’oponopono: healing for ourselves & our world,FAKE
iraqi volunteer forces to help syria fight terrorists,FAKE
trump would have beaten obama in 2012,FAKE
"‘monster vote’ is happening, early voting poll numbers you can’t know",FAKE
us in danger of losing allies in asia,FAKE
hungry venezuelans strike against maduro regime,FAKE
george soros wants to create color revolution in southeast asia,FAKE
creativity: the art of doing and not doing,FAKE
why every man must take control of his finances,FAKE
nato pushing east amid mounting tensions with moscow,FAKE
life: 6 robot street performers that refused to break character for a fucking second and tell me if they had seen my son,FAKE
comment on professor who tweeted against pc culture out at nyu by japoa,FAKE
trump fans rally in jerusalem,FAKE
child dressed as ghost accused of islamification of halloween,FAKE
long-term effects of the presidential election,FAKE
"over 20 injured, almost 40 detained in venezuelan opposition protests",FAKE
anthony weiner-huma abedin marriage is like the de facto israel-saudi arabia alliance,FAKE
freedom rider: dump the democrats for good,FAKE
trump and the power of money | the vineyard of the saker,FAKE
paul craig roberts: 'putin's nukes could wipe out entire east coast' (podcast) - tyler durden,FAKE
"israel settlements legal, trump aide says, playing anti-iran video message on mount zion",FAKE
ron paul on isis: mortal threat or paper tiger?,FAKE
two powerful earthquakes strike central italy,FAKE
us military prepares to shut down russia’s internet if it hacks the election,FAKE
"ok, it’s over – we finally know the truth about trump’s word ‘bigly’ (video)",FAKE
fema ‘area emergency tests’ broadcast just before election,FAKE
study: phytochemical found in broccoli and cauliflower attacks prostate cancer cells,FAKE
charity paid for chelsea’s wedding! clinton foundation fraud [video],FAKE
german ministry wants migrants returned to africa: report,FAKE
aleppo fighters demand $300 for exit via humanitarian corridors,FAKE
uk police continue search for missing paul pogba,FAKE
iraq ‘ready for war’ with turkey over who should control mosul after isis,FAKE
churkin: kiev lacks the humanity and courage to apologize to donbass,FAKE
"assange predicts trump will lose, accuses clinton campaign of trying to hack wikileaks",FAKE
rwnj says trump didn’t grope women because ‘he’s one of the handsomest billionaires that’s ever lived’,FAKE
why palestinians want to sue britain: 99 years since the balfour declaration,FAKE
moveable feast cafe 2016/11/04 … open thread,FAKE
democrats should ask clinton to step aside,FAKE
sanders asks obama to intervene in dakota access pipeline dispute,FAKE
cahill vs. kalma debut album available now!,FAKE
obama's weighs options for his final stab at israel,FAKE
new lawsuit challenges efforts to stamp out african-american vote in nc,FAKE
evil mum kept young son in closets for 3 years before he died,FAKE
"colonial gas pipeline explodes in shelby county, alabama - live stream",FAKE
breaking: obama now considering martial law because of mass riots | conservative daily post,FAKE
gold prices on the way to all-time highs,FAKE
"democrats contaminate cliven bundy jury pool with 700,000 mailers falsely connecting him to las vegas cop killers",FAKE
history of vitamins: why mainstream rails against them as “quackery” (watch),FAKE
god has chosen trump,FAKE
aper releasing the arrivals,FAKE
u.s. elections shockwaves hit europe,FAKE
donald trump elected 45th president of the united states,FAKE
liberty or state control? you decide,FAKE
$70 million awarded to woman with ovarian cancer due to baby powder usage,FAKE
"monsanto behind 4-years-in-the-making, failed peace deal in colombia",FAKE
reports of potential voting trickery in 2016 presidential election (video),FAKE
"report from the refugee camp in calais, france: “the jungle”",FAKE
texas official bombshell… massive group of trump voters pollsters didn’t know about,FAKE
moscow culture department to offer lecture series for expats,FAKE
solving the debt crisis,FAKE
caught on tape: isis destroys iraqi abrams with anti-tank missile,FAKE
refugee manhunt after family found in freezer in denmark,FAKE
russia and turkey now sharing intelligence data,FAKE
hillary and bill clinton: the «bonnie and clyde» of american politics,FAKE
"here’s why everyone on facebook is checking into standing rock, north dakota",FAKE
iran’s latest propaganda tool: the clinton-trump debates,FAKE
iceland’s pirate party to make history and win election,FAKE
israel makes ‘hail mary’ move to influence us election – fbi commit treason?,FAKE
a vote for warmonger hillary clinton is a vote for world war 3,FAKE
"gary johnson goes zombie, tries to bite reporters",FAKE
the quantum theory on mind-body connection,FAKE
"breaking: federal election commission now involved, massive fraud | endingfed news network",FAKE
sex and the presidential city,FAKE
"yes, virginia (dare), there are righteous jews for trump.",FAKE
here is why the trump administration will be a force for peace - james p. pinkerton,FAKE
the harrod’s website has some hilariously posh titles in their [mr/ms] drop down box,FAKE
ewao hubble has just spotted mysterious 'plasma balls' of unknown origin,FAKE
top radio host michael savage: “we’re being invaded right now”,FAKE
bigger quake strikes italy (m6.6) | s0 news oct.30.2016 [video],FAKE
"the u.s./turkey plan for “seizing, holding, and occupying” syrian territory in raqqa",FAKE
valentin katasonov: america is in agony and trump is the doctor,FAKE
artificial intelligence system predicts trump victory,FAKE
the powerful act immoral as they also suffer from herd mentality,FAKE
say goodbye! these 23 hollywood celebs threatened to leave the u.s....let's hold them to it! » 100percentfedup.com,FAKE
boom! math shows trump would have beaten obama in romney-obama election » 100percentfedup.com,FAKE
"russia, india will expand military cooperation with focus on navy projects | russia & india report",FAKE
"emma watson urges us women to consider gender equality nov 8, gets massive wake-up call on facebook",FAKE
comment on rachel maddow declares that a trump presidency could have radical effects on her chosen profession by anonymous,FAKE
“billionaire” donald trump’s presidential campaign is flat out broke,FAKE
"putin: no difference between clinton, trump",FAKE
the dark agenda behind globalism and open borders,FAKE
prep blog review: 18+ tips for healthy preppers,FAKE
u.s. election thread 2016-06,FAKE
"‘go away, you shouldn’t be here. don’t come back’: the corner of yorkshire that has almost no white residents",FAKE
break out of the illusion,FAKE
treason: clinton sold state secrets to middle east via huma abedin,FAKE
comment on ag lynch told fbi director comey not to go public with the new clinton email investigation by ann tenna,FAKE
democrats begin search for candidate who knows how to use email,FAKE
what's wrong with the planet? saudi arabia to be reelected to un human rights council,FAKE
new moon in scorpio: making a calculated effort,FAKE
juror in oregon militia trial dismissed for bias: judge,FAKE
the globalization of media: a failing strike force,FAKE
episode #160 – sunday wire: ‘hail to the deplorables’ with special guest randy j,FAKE
quiz: do you have what it takes to be yoda’s live-in caretaker?,FAKE
boosting levels of glutathione with n-acetyl-cysteine may prevent metabolic declines associated with aging,FAKE
daily news brief: vote rigging down in texas and the fight to save globalism,FAKE
us not ruling out daesh involvement in afghanistan offensive,FAKE
comment on unprecedented letter from chair of joint chiefs suggests u.s. military does not want a president hillary by conservativesenior,FAKE
wells fargo is rotting from the top down,FAKE
the media ignores the good news on climate change,FAKE
